Feature ID	Taxon	Confidence
G000751535	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales_778129; f__Parachlamydiaceae_B; g__Protochlamydia_A; s__Protochlamydia_A naegleriophila	1.0
G001542775	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microterricola; s__Microterricola viridarii_A	1.0
G002011895	d__Bacteria; p__Desulfobacterota_G_459544; c__JdFR-97; o__JdFR-97; f__JdFR-97; g__JdFR-97; s__JdFR-97 sp002010915	1.0
G009935905	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Carnobacteriaceae; g__Alkalibacterium; s__Alkalibacterium sp002500855	1.0
G001427385	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudaminobacter_498387; s__	1.0
G001426435	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae; g__Angustibacter; s__Angustibacter sp001426435	1.0
G002160755	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_A_130679; s__Lachnoclostridium_A_130679 sp002160755	1.0
G001418005	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Chelatococcus_A_503544; s__Chelatococcus_A_503544 sambhunathii	1.0
G001641695	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae; g__Bradyrhizobium_503372; s__Bradyrhizobium neotropicale	1.0
G000213555	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas gadei	1.0
G003951355	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 koreensis	1.0
G000385925	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sinensis	1.0
G000014025	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Aliarcobacter_475806; s__Aliarcobacter butzleri	1.0
G000831645	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__Companilactobacillus heilongjiangensis	1.0
G001010945	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Alteraurantiacibacter_484852; s__Alteraurantiacibacter luteus	1.0
G001866515	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Telluria_573210; s__Telluria timonae	1.0
G008039575	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595425; g__Zeimonas; s__Zeimonas arvi	1.0
G900552945	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Metaruminococcus_A; s__Metaruminococcus_A gallistercoris	1.0
G000832905	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__Bacillaceae_C_302571; g__Weizmannia; s__Weizmannia coagulans	1.0
G001068545	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis	1.0
G003950515	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_B; s__Vagococcus_B vulneris	1.0
G001189965	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Herbaspirillum; s__Herbaspirillum rhizosphaerae	1.0
G011959465	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Laedolimicola; s__Laedolimicola sp011959465	1.0
G000340965	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis_D; s__Nocardiopsis_D kunsanensis	1.0
G003859795	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Alloprevotella; s__Alloprevotella sp003859795	1.0
G000715015	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Erythrobacter_484373; s__Erythrobacter longus	1.0
G009911385	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Xiamenia; s__Xiamenia xianingshaonis	1.0
G000785495	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 simplex	1.0
G000188175	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium_A_39470; s__Phascolarctobacterium_A_39470 succinatutens_B	1.0
G003950325	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_C; s__Vagococcus_C humatus	1.0
G000487995	d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Mucispirillaceae; g__Mucispirillum; s__Mucispirillum schaedleri	1.0
G000759285	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A; s__Veillonella_A montpellierensis	1.0
G000964365	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidisphaera; s__Acidisphaera rubrifaciens	1.0
G001578875	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp001578875	1.0
G009380135	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Fertoeibacter; s__Fertoeibacter niger	1.0
G009911505	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia_B; s__Roseburia_B sp009911505	1.0
G001650895	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__EhC02; s__EhC02 sp001650895	1.0
G002266425	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae; g__Tissierella_B_224124; s__Tissierella_B_224124 carlieri	1.0
G001937155	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_641030; f__Halomonadaceae_641030; g__Salinicola; s__Salinicola halophyticus	1.0
G000744515	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Rhizorhabdus; s__	1.0
G003351745	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Aquirhabdus; s__Aquirhabdus parva	1.0
G000198515	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660905; f__Ketobacteraceae; g__HdN1; s__HdN1 sp000198515	1.0
G000015305	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium austroafricanum	1.0
G900113685	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 psychrotolerans	1.0
G000691665	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_C; s__Fusobacterium_C necrophorum	1.0
G001433475	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium pseudotuberculosis	1.0
G000620705	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 sp000620705	1.0
G000712055	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__HUN007; s__HUN007 sp000712055	1.0
G001552375	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A; s__Cellulomonas_A flavigena	1.0
G002902705	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus massiliensis	1.0
G000702465	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus colisei	1.0
G003634215	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingosinicella; s__Sphingosinicella microcystinivorans	1.0
G006980715	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales_A_505895; f__Magnetospirillaceae; g__Oleiliquidispirillum; s__Oleiliquidispirillum nitrogeniifigens	1.0
G000271445	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__Lactiplantibacillus plantarum_A_342131	1.0
G900543375	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__43-108; s__43-108 sp001915545	1.0
G000021985	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio_A_607904; s__Thioalkalivibrio_A_607904 sulfidiphilus	1.0
G004570995	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_D; s__Enterococcus_D gallinarum	1.0
G001651825	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__Dietzia timorensis	1.0
G000762865	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp001553265	1.0
G000218545	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A; s__Cellulomonas_A gilvus	1.0
G000367345	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingobium_A_485959; s__Sphingobium_A_485959 xenophagum	1.0
G006517435	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Schumannella; s__Schumannella sp006517435	1.0
G900142225	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Hathewaya; s__Hathewaya proteolytica	1.0
G900182725	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Thalassobius_489305; s__Thalassobius litoralis	1.0
G001427225	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter_A_615905; s__Lysobacter_A_615905 sp001427225	1.0
G000164985	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366884; s__Paenibacillus_J_366884 polymyxa_C	1.0
G002017865	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Rhodoferax_C; s__Rhodoferax_C fermentans	1.0
G000015405	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium monacense	1.0
G000348725	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Pseudobdellovibrio; s__Pseudobdellovibrio exovorus	1.0
G000735605	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Bosea; s__Bosea sp000735605	1.0
G000435075	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp000435075	1.0
G004791645	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595373; g__Paenalcaligenes; s__Paenalcaligenes sp004791645	1.0
G009925085	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Stagnihabitans; s__Stagnihabitans tardus	1.0
G001702175	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Secundilactobacillus; s__Secundilactobacillus paracollinoides	1.0
G900163655	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium nesterenkovii	1.0
G900176345	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Allorhizobium_500053; s__Allorhizobium sp900176345	1.0
G000193225	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Acidovorax_F_589733; s__Acidovorax_F_589733 aporrectodeae	1.0
G000417845	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales_778489; f__Chlamydiaceae; g__Chlamydophila; s__Chlamydophila abortus	1.0
G001424385	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium sp001424385	1.0
G001434665	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__Companilactobacillus tucceti	1.0
G000420425	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia vaccimaxillae	1.0
G000162015	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium duncaniae	1.0
G001968835	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Tersicoccus; s__Tersicoccus phoenicis	1.0
G001941055	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__; s__	1.0
G000585195	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Aliarcobacter_475806; s__Aliarcobacter lanthieri	1.0
G000311845	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enorma; s__Enorma massiliensis	1.0
G000737065	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Thioclava_493283; s__Thioclava atlantica	1.0
G003010915	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Gulosibacter; s__Gulosibacter molinativorax	1.0
G900066845	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Porcipelethomonas; s__Porcipelethomonas ammoniilytica	1.0
G000154505	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_AP_143938; s__Clostridium_AP_143938 scindens	1.0
G000015725	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Methylibium; s__Methylibium petroleiphilum	1.0
G000942395	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae_367745; g__Risungbinella; s__Risungbinella massiliensis	1.0
G001418475	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_400150; s__Streptomyces ossamyceticus	1.0
G004561695	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__; s__	1.0
G002401445	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__GCA-2401445; g__GCA-2401445; s__GCA-2401445 sp002401445	1.0
G000431555	d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__Limenecus; s__Limenecus avicola	1.0
G001243895	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__DSM-1321; g__Bacillus_AD; s__Bacillus_AD testis	1.0
G001436605	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Holzapfeliella; s__Holzapfeliella floricola	1.0
G001187865	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Superficieibacter; s__Superficieibacter sp001187865	1.0
G002000435	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Pasteurellaceae; g__Rodentibacter_A_734545; s__	1.0
G011040415	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Xiamenia; s__Xiamenia xianingshaonis	1.0
G000188155	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylocystis; s__Methylocystis sp000188155	1.0
G000980235	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_58660; s__Ruminococcus_C_58660 sp000433635	1.0
G004551965	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp004552965	1.0
G000613505	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella oris	1.0
G002160065	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Limicola; s__Limicola sp002160065	1.0
G000426225	d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfobacteria; o__Desulfobacterales; f__Desulforegulaceae; g__Desulforegula; s__Desulforegula conservatrix	1.0
G000469625	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T intestinale	1.0
G000286395	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Mammaliicoccus_319278; s__Mammaliicoccus lentus	1.0
G000406925	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_E; s__Enterococcus_E columbae	1.0
G000499525	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Faecalimicrobium; s__Faecalimicrobium dakarense	1.0
G000159635	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium lipophiloflavum	1.0
G001916865	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium_A_39470; s__Phascolarctobacterium_A_39470 succinatutens_B	1.0
G000180175	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_680892; g__Pantoea_680372; s__Pantoea dispersa	1.0
G002160325	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__An181; s__An181 sp002160325	1.0
G000959725	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia; s__Burkholderia gladioli	1.0
G004519545	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 guangzhouensis	1.0
G900142495	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__Fibrobacter_779683; s__Fibrobacter sp900142495	1.0
G003566775	d__Bacteria; p__Armatimonadota; c__UBA5377; o__UBA5377; f__UBA5352; g__UBA5352; s__UBA5352 sp003566775	1.0
G900604355	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Luxibacter; s__Luxibacter massiliensis	1.0
G000019905	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium_A; s__Exiguobacterium_A artemiae	1.0
G000513955	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A_615336; s__Pseudoxanthomonas_A_615336 suwonensis_A	1.0
G003258835	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhodobiaceae; g__Rhodobium; s__Rhodobium orientis	1.0
G000956525	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383321; s__Microbacterium_A_383321 algeriense	1.0
G000321165	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Enorma; s__Enorma sp000333815	1.0
G000349585	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__Dietzia natronolimnaea_A	1.0
G900143155	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Oceanicella; s__Oceanicella actignis	1.0
G000438905	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Rhizobium_C_501058; s__Rhizobium_C_501058 alamii	1.0
G001428435	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_D; s__Arthrobacter_D sp001428435	1.0
